"Company ID","Place ID","Name","City","State","Zip","Street address","Highway","GMB","Lat","Lng","Group","Service","Tags","Owner name","Owner phone","Owner email","Owner details","Phone","Fax","Email","Website","About us","Diesel","Def","Price range","Supported languages","Payment methods","Restaurants","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Note"
"99721","214429","Circle K","Heber","Arizona","85928","1581 Mainline Rd","","https://www.google.com/maps/place/Circle+K/@34.4389377,-110.6214534,17z/data=!3m1!4b1!4m5!3m4!1s0x872ec1866e2a909f:0x9179d394898599d0!8m2!3d34.4389377!4d-110.6214534?hl=en","34.438938","-110.621453","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:5","","","","","19285353295","","","http://circlek.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit
NFC mobile payments
SNAP/EBT","4.72","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99719","214427","Navajo Travel Center","Chambers","Arizona","86502","Exit 325 Off, I-40","","https://www.google.com/maps/place/Navajo+Travel+Center/@35.1283473,-109.54115,17z/data=!3m1!4b1!4m5!3m4!1s0x87256fcc7e02b241:0x1c1265b5b51f5b7d!8m2!3d35.1283225!4d-109.5411891?hl=en","35.128323","-109.541189","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:60,Food & restaurant","","","","","19286882334","","","http://business.site","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit","","","","","","Subway","06:00 AM - 10:00 PM","","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM",""
"99718","214426","exxon","EXIT 333","","","I40 & HWY 191","","https://www.google.com/maps/place/exxon/@35.1904816,-109.4333107,17z/data=!3m1!4b1!4m5!3m4!1s0x872564d65db4337b:0x37406109f41c55b5!8m2!3d35.1904816!4d-109.4333107?hl=en","35.190482","-109.433311","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:50","","","","","19286886880","","","http://exxon.com","","5","","","","","","05:00 AM - 11:00 PM","","05:00 AM - 11:00 PM","05:00 AM - 11:00 PM","05:00 AM - 11:00 PM","05:00 AM - 11:00 PM","05:00 AM - 11:00 PM",""
"99716","214424","Hopi Travel Plaza","Holbrook","Arizona","86025","1851 State Hwy 77","","https://www.google.com/maps/place/Hopi+Travel+Plaza/@34.9739939,-110.0901327,17z/data=!3m1!4b1!4m5!3m4!1s0x872fa819f7e8ac37:0x78da3ba457d7ac39!8m2!3d34.9739939!4d-110.0901327?hl=en","34.973994","-110.090133","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:50","","","","","19285246243","","","","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit
NFC mobile payments","","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99715","214423","Navajo Blue Travel Plaza","Flagstaff","Arizona","86004","21275 Resort Blvd","","https://www.google.com/maps/place/Navajo+Blue+Travel+Plaza/@35.1664034,-111.2699697,17z/data=!3m1!4b1!4m5!3m4!1s0x872de5d52e017d33:0x558e4f066f41ac4e!8m2!3d35.1664034!4d-111.2699697?hl=en","35.166403","-111.26997","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:80","","","","","19288567360","","","http://navajoblue.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit
NFC mobile payments
Credit cards","","","","","","","06:00 AM - 12:00 AM","","06:00 AM - 12:00 AM","06:00 AM - 12:00 AM","06:00 AM - 12:00 AM","06:00 AM - 12:00 AM","06:00 AM - 12:00 AM",""
"99714","214422","Little America Travel Center","Flagstaff","Arizona","86004","2515 E Butler Ave","","https://www.google.com/maps/place/Little+America+Travel+Center/@35.1914916,-111.6190231,17z/data=!3m1!4b1!4m5!3m4!1s0x872d8432286a2ce3:0x2b5bd23459a56045!8m2!3d35.1914916!4d-111.6190231?hl=en","35.191492","-111.619023","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:150","","","","","19287797942","","","http://flagstaff.littleamerica.com","Identifies as women-owned
Drive-through
In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
LGBTQ+ friendly
Quick visit
NFC mobile payments","","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99712","214420","Johnson's Travel Center","I-40","","","Exit 123","","https://www.google.com/maps/place/Johnson's+Travel+Center/@35.3092318,-112.8566781,17z/data=!3m1!4b1!4m5!3m4!1s0x80cd459b0a0cf4bd:0x2991eb9ff5cd7f16!8m2!3d35.3092736!4d-112.8566431?hl=en","35.309274","-112.856643","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:25","","","","","19284223540","","","http://business.site","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit","","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99711","214419","Shell","Ash Fork","Arizona","86320","1198 W Old Hwy 66","","https://www.google.com/maps/place/Shell/@35.2185879,-112.4986333,17z/data=!3m1!4b1!4m5!3m4!1s0x8732aed3992c0cf5:0xc84cecfd67951e20!8m2!3d35.2185594!4d-112.4986152?hl=en","35.218559","-112.498615","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:10","","","","","19286372580","","","http://find.shell.com","","5.4","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99710","214418","One9 #1213","Yucca","Arizona","86438","12551 Mohave Center Blvd","","https://www.google.com/maps/place/Pride+(One9+Fuel+Network)/@34.8639643,-114.1440658,17z/data=!3m1!4b1!4m5!3m4!1s0x80cdffaadbf970bd:0xf557ac4c652c00c4!8m2!3d34.8639643!4d-114.1440658?hl=en","34.863964","-114.144066","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:86,Showers:7,ATM,Food & restaurant,Laundry","","","","","19287666228","19287666331","","https://locations.pilotflyingj.com/us/az/yucca/12551-s-mohave-center-blvd","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit","5.199","3.999","","","","Subway","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99709","214417","Crazy Fred's Truck Stop","Kingman","Arizona","86401","2770 Historic Rte 66","","https://www.google.com/maps/place/Crazy+Fred's+Truck+Stop/@35.1447958,-114.095186,17z/data=!3m1!4b1!4m5!3m4!1s0x80cde08018554b85:0x265094eb0b6116df!8m2!3d35.1447958!4d-114.095186?hl=en","35.144796","-114.095186","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:40","","","","","19287533834","","","http://crazyfredstruckstop.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit
NFC mobile payments
SNAP/EBT","5.18","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99708","214416","Arizona Last Stop","White Hills","Arizona","86445","20606 US-93","","https://www.google.com/maps/place/Arizona+Last+Stop/@35.7229691,-114.4862213,17z/data=!3m1!4b1!4m5!3m4!1s0x80cebfd7cc8092d7:0x29e1e7f8ae673edb!8m2!3d35.7229691!4d-114.4862213?hl=en","35.722969","-114.486221","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","19287674911","","","","","","","","","","","07:00 AM - 05:30 PM","","07:00 AM - 05:30 PM","07:00 AM - 05:30 PM","07:00 AM - 05:30 PM","07:00 AM - 05:30 PM","07:00 AM - 05:30 PM",""
"99707","214415","Ms. Addie's","Paragould","Arkansas","72450","12754 US-412","","https://www.google.com/maps/place/Ms.+Addie's/@36.0687224,-90.6707504,17z/data=!3m1!4b1!4m5!3m4!1s0x87d685eb23ac80d9:0x27dd74878aa9d165!8m2!3d36.0687224!4d-90.6707504?hl=en","36.068722","-90.67075","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18705736670","","","http://facebook.com","Drive-through
Takeout
Dine-in
Delivery
Great coffee
Great tea selection
Breakfast
Lunch
Solo dining
Wheelchair accessible entrance
Wheelchair accessible parking lot
Wheelchair accessible restroom
Wheelchair accessible seating
Coffee
Comfort food
Kids' menu
Quick bite
Small plates
Breakfast
Lunch
Dessert
Seating
Good for kids
High chairs
Restroom
Casual
Cozy
Family-friendly
Groups
Tourists","","","","","","","Closed","","06:00 AM - 06:00 PM","06:00 AM - 06:00 PM","06:00 AM - 06:00 PM","06:00 AM - 06:00 PM","07:00 AM - 06:00 PM",""
"99706","214414","Last Stop Travel Center","White Hills","Arizona","86445","20331 N Us Hwy 93","","https://www.google.com/maps/place/Last+Stop+Travel+Center/@35.715473,-114.4838741,17z/data=!3m1!4b1!4m5!3m4!1s0x80cebfd7c84dc3ad:0x63523395270fac27!8m2!3d35.715473!4d-114.4838741?hl=en","35.715473","-114.483874","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:25","","","","","19287674911","","","http://laststoptravelcenter.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit","5.21","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99705","214413","CITGO","Paragould","Arkansas","72450","500 US 49","","https://www.google.com/maps/place/CITGO/@36.0611877,-90.504663,17z/data=!3m1!4b1!4m5!3m4!1s0x87d67b14719d816b:0x62229a441a7b1d92!8m2!3d36.0611877!4d-90.5046434?hl=en","36.061188","-90.504643","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:20","","","","","18702400972","","","http://citgo.com","","","","","","","","06:00 AM - 10:00 PM","","06:00 AM - 09:00 PM","06:00 AM - 09:00 PM","06:00 AM - 09:00 PM","05:00 AM - 11:00 PM","06:00 AM - 09:00 PM",""
"99704","214412","North Point 66","Paragould","Arkansas","72450","1810 US 49","","https://www.google.com/maps/place/North+Point+66/@36.0789527,-90.490242,17z/data=!3m1!4b1!4m5!3m4!1s0x87d67b9e01de45af:0xe95df4b09418971e!8m2!3d36.0789527!4d-90.490242?hl=en","36.078953","-90.490242","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:25","","","","","18702368400","","","http://facebook.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Prepared foods
Public restroom
Quick visit
Checks
Debit cards
NFC mobile payments
Credit cards","","","","","","","08:00 AM - 05:00 PM","","04:30 AM - 10:00 PM","04:30 AM - 10:00 PM","04:30 AM - 10:00 PM","04:30 AM - 10:00 PM","05:30 AM - 10:00 PM",""
"99703","214411","Ironhorse Barbeque & Catering","Paragould","Arkansas","72450","2801 US 49","","https://www.google.com/maps/place/Ironhorse+Barbeque+%26+Catering/@36.090646,-90.474672,17z/data=!3m1!4b1!4m5!3m4!1s0x87d67b8bd8eb5d5b:0x2f8943e3ac019a79!8m2!3d36.090646!4d-90.474672?hl=en","36.090646","-90.474672","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18702399758","","","","Drive-through
Takeout
Dine-in
Delivery
Fast service
Great coffee
Great tea selection
Breakfast
Lunch
Dinner
Solo dining
Wheelchair accessible entrance
Wheelchair accessible parking lot
Wheelchair accessible restroom
Wheelchair accessible seating
Coffee
Comfort food
Kids' menu
Quick bite
Small plates
Breakfast
Lunch
Dinner
Catering
Dessert
Good for kids
High chairs
Restroom
Casual
Cozy
Groups
Tourists","","","","","","","Closed","","05:30 AM - 09:00 PM","05:30 AM - 09:00 PM","05:30 AM - 09:00 PM","05:30 AM - 10:00 PM","05:30 AM - 10:00 PM",""
"99700","214408","Exxon","Manila","Arkansas","72442","281 AR-18","","https://www.google.com/maps/place/Exxon/@35.8788221,-90.1779331,17z/data=!3m1!4b1!4m5!3m4!1s0x87d5e2e4d2c40a23:0xbd2f019bb7521bbe!8m2!3d35.8788245!4d-90.1779211?hl=en","35.878825","-90.177921","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18705611869","","","http://exxon.com","","4.8","","","","","","06:00 AM - 10:00 PM","","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM",""
"99699","214407","GARYS FOOD MART","Leachville","Arkansas","72438","410 Main St","","https://www.google.com/maps/place/GARYS+FOOD+MART/@35.9333902,-90.257733,17z/data=!3m1!4b1!4m5!3m4!1s0x87d60a60d8594933:0xcb6e73a0e57b8444!8m2!3d35.9333902!4d-90.257733?hl=en","35.93339","-90.257733","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18705396711","","","","","","","","","","","06:00 AM - 11:00 PM","","06:00 AM - 11:00 PM","06:00 AM - 11:00 PM","05:00 AM - 11:00 PM","06:00 AM - 11:00 PM","06:00 AM - 11:00 PM",""
"99698","214406","Central Kwik Shop","Caraway","Arkansas","72419","501 W State St","","https://www.google.com/maps/place/Central+Kwik+Shop/@35.7592309,-90.3405837,17z/data=!3m1!4b1!4m5!3m4!1s0x87d5dcdef061a421:0xd68afdb1264cfb84!8m2!3d35.7592309!4d-90.3405837?hl=en","35.759231","-90.340584","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18704823915","","","","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit
SNAP/EBT","","","","","","","06:00 AM - 09:00 PM","","06:00 AM - 09:00 PM","06:00 AM - 09:00 PM","06:00 AM - 09:00 PM","06:00 AM - 09:00 PM","06:00 AM - 09:00 PM",""
"99696","214404","FLASH MARKET","Trumann","Arkansas","72472","1728 AR-69","","https://www.google.com/maps/place/FLASH+MARKET/@35.6786188,-90.5498037,17z/data=!3m1!4b1!4m5!3m4!1s0x87d5cc3c41eb1671:0x54343b91d8add338!8m2!3d35.6786098!4d-90.5498033?hl=en","35.67861","-90.549803","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18704831918","","","","","","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99695","214403","Cardinal One Stop","Weiner","Arkansas","72479","309 N Madison St","","https://www.google.com/maps/place/Cardinal+One+Stop/@35.6207978,-90.8993638,17z/data=!3m1!4b1!4m5!3m4!1s0x87d43e246112a5ff:0xc20df408544f6cbf!8m2!3d35.6207978!4d-90.8993638?hl=en","35.620798","-90.899364","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18706842279","","","","Takeout
Dine-in
Great coffee
Breakfast
Lunch
Solo dining
Wheelchair accessible entrance
Wheelchair accessible parking lot
Wheelchair accessible restroom
Wheelchair accessible seating
Coffee
Comfort food
Quick bite
Small plates
Breakfast
Lunch
Dinner
Dessert
Good for kids
Restroom
Casual","","","","","","","Closed","","05:30 AM - 06:00 PM","05:30 AM - 06:00 PM","05:30 AM - 06:00 PM","05:30 AM - 06:00 PM","05:30 AM - 01:00 PM",""
"99694","214402","Flash Market","Augusta","Arkansas","72006","1100 AR-33 BUS","","https://www.google.com/maps/place/Flash+Market/@35.2934303,-91.3573533,17z/data=!3m1!4b1!4m5!3m4!1s0x87d38357a274ab31:0x3c9a84b395f166e0!8m2!3d35.2934303!4d-91.3573533?hl=en","35.29343","-91.357353","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18703471160","","","","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit","","","","","","","","","","","","","",""
"99693","214401","Augusta Foodmart","Augusta","Arkansas","72006","105 US-64 BUS","","https://www.google.com/maps/place/Augusta+Foodmart/@35.2934988,-91.3678797,17z/data=!3m1!4b1!4m5!3m4!1s0x87cd78e5ae932ce3:0x63ac2772e020619e!8m2!3d35.2934984!4d-91.3678336?hl=en","35.293498","-91.367834","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18703473006","","","","","4.8","","","","","","05:00 AM - 12:00 AM","","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM",""
"99692","214400","FastLane Market- Exxon","McCrory","Arkansas","72101","100 US-64","","https://www.google.com/maps/place/FastLane+Market-+Exxon/@35.2688233,-91.2004407,17z/data=!3m1!4b1!4m5!3m4!1s0x87d38105ae98c26d:0x7eaebe4a02214c61!8m2!3d35.2688233!4d-91.2004407?hl=en","35.268823","-91.200441","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:15","","","","","18707312941","","","http://exxon.com","","4.86","","","","","","05:00 AM - 12:00 AM","","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM","05:00 AM - 12:00 AM",""
"99691","214399","Wynne Truck Plaza","Wynne","Arkansas","72396","700 US-64","","https://www.google.com/maps/place/Wynne+Truck+Plaza/@35.2530708,-90.7808075,17z/data=!3m1!4b1!4m5!3m4!1s0x87d4584d99105f71:0x25efdd8d5d59b6f3!8m2!3d35.2530708!4d-90.7808075?hl=en","35.253071","-90.780808","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:10","","","","","","","","","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit","","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99689","214397","Turrell Travel Center","Turrell","Arkansas","72384","14743 I-55","","https://www.google.com/maps/place/Turrell+Travel+Center/@35.3641393,-90.2805107,17z/data=!3m1!4b1!4m5!3m4!1s0x87d5984214550b2d:0x2f2caaf8467b9b52!8m2!3d35.3641393!4d-90.2805107?hl=en","35.364139","-90.280511","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:17","","","","","18703438558","","","http://business.site","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit
NFC mobile payments","","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"99688","214396","FLASH MARKET #12","5660 US-64","","","HWY 64 & 75","","https://www.google.com/maps/place/FLASH+MARKET+%2312/@35.2728244,-90.5553386,17z/data=!3m1!4b1!4m5!3m4!1s0x87d5aba4957332ed:0xcdcd2335665fabd9!8m2!3d35.2728198!4d-90.5553406?hl=en","35.27282","-90.555341","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18707552660","","","","","","","","","","","09:00 AM - 03:00 PM","","08:00 AM - 07:00 PM","08:00 AM - 07:00 PM","08:00 AM - 07:00 PM","08:00 AM - 07:00 PM","08:00 AM - 07:00 PM",""
"99687","214395","MARION TRAVEL CENTER","Marion","Arkansas","72364","6934 I-55","","https://www.google.com/maps/place/MARION+TRAVEL+CENTER/@35.2610546,-90.2260713,17z/data=!3m1!4b1!4m5!3m4!1s0x87d59f48950e1d85:0x56e097cba82420ed!8m2!3d35.2610546!4d-90.2260713?hl=en","35.261055","-90.226071","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly,Parking spots:10","","","","","18705595025","","","http://mariontravelcenter.com","","","","","","","","06:00 AM - 09:00 PM","","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM",""
"99685","214393","Walmac Travel Center--Shell Lake Gas Station","Earle","Arkansas","72331","531 AR-149","","https://www.google.com/maps/place/Walmac+Travel+Center--Shell+Lake+Gas+Station/@35.1365193,-90.4895334,17z/data=!3m1!4b1!4m5!3m4!1s0x87d5a8b63caf694d:0x4e1d75bf7d99fe29!8m2!3d35.1365199!4d-90.4895308?hl=en","35.13652","-90.489531","Truck Stops","Local Truck Stops","Wi-Fi,Vending,Restroom,Pet friendly","","","","","18706572283","","","http://shell.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit
NFC mobile payments","","","","","","","Open 24 hours","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
